Account Number,Balance Date,Balance,Transaction Value,Flow
12035637,2023-02-02,1241.25,779.9,Incoming
12035637,2023-02-02,2379.25,1138.0,Incoming
12035637,2023-02-03,2415.39,36.14,Incoming
12035637,2023-02-07,2185.08,230.31,Outgoing
12035637,2023-02-07,994.28,1190.8,Outgoing
12035637,2023-02-07,733.46,260.82,Outgoing
12035637,2023-02-08,876.61,143.15,Incoming
12035637,2023-02-08,967.13,90.52,Incoming
12035637,2023-02-08,2136.73,1169.6,Incoming
12035637,2023-02-10,1585.13,551.6,Outgoing
12035637,2023-02-11,1722.44,137.31,Incoming
12035637,2023-02-12,1845.94,123.5,Incoming
12042151,2023-01-31,336.44,,-
12042151,2023-02-03,426.18,89.74,Incoming
12042151,2023-02-05,328.73,97.45,Outgoing
12042151,2023-02-07,227.23000000000002,101.5,Outgoing
12042151,2023-02-09,291.26,64.03,Incoming
12042151,2023-02-11,323.3,32.04,Incoming
12042151,2023-02-11,-948.2,1271.5,Outgoing
12042151,2023-02-13,-886.6700000000001,61.53,Incoming
12088180,2023-01-31,656.51,,-
12088180,2023-02-11,633.89,22.62,Outgoing
12088180,2023-02-12,442.99,190.9,Outgoing
12088180,2023-02-14,488.89,45.9,Incoming
12099406,2023-01-31,681.11,,-
12099406,2023-02-01,776.08,94.97,Incoming
12099406,2023-02-07,1710.2800000000002,934.2,Incoming
12099406,2023-02-10,1854.0100000000002,143.73,Incoming
12099406,2023-02-12,652.9100000000003,1201.1,Outgoing
12099406,2023-02-13,540.9100000000003,112.0,Outgoing
12111805,2023-01-31,890.99,,-
12111805,2023-02-01,780.09,110.9,Outgoing
12111805,2023-02-03,859.44,79.35,Incoming
12111805,2023-02-06,730.5300000000001,128.91,Outgoing
12111805,2023-02-10,915.7400000000001,185.21,Incoming
12111805,2023-02-11,993.5800000000002,77.84,Incoming
12111805,2023-02-13,1196.1200000000001,202.54,Incoming
12111805,2023-02-14,1290.5700000000002,94.45,Incoming
12172627,2023-01-31,550.41,,-
12172627,2023-02-02,413.38,137.03,Outgoing
12172627,2023-02-05,529.54,116.16,Incoming
12172627,2023-02-12,606.05,76.51,Incoming
12185627,2023-01-31,873.23,,-
12185627,2023-02-02,903.75,30.52,Incoming
12185627,2023-02-03,677.86,225.89,Outgoing
12185627,2023-02-04,728.05,50.19,Incoming
12185627,2023-02-05,808.7199999999999,80.67,Incoming
12185627,2023-02-10,601.7499999999999,206.97,Outgoing
12185627,2023-02-11,407.8599999999999,193.89,Outgoing
12185627,2023-02-11,306.9199999999999,100.94,Outgoing
12185627,2023-02-12,379.8599999999999,72.94,Incoming
12185627,2023-02-13,471.6599999999999,91.8,Incoming
12198380,2023-01-31,445.46,,-
12198380,2023-02-03,299.49,145.97,Outgoing
12198380,2023-02-04,165.25,134.24,Outgoing
12198380,2023-02-05,337.0,171.75,Incoming
12198380,2023-02-05,481.38,144.38,Incoming
12198380,2023-02-05,381.33,100.05,Outgoing
12198380,2023-02-07,415.79999999999995,34.47,Incoming
12198380,2023-02-09,270.0899999999999,145.71,Outgoing
12198380,2023-02-12,202.42999999999992,67.66,Outgoing
12198380,2023-02-14,287.79999999999995,85.37,Incoming
12199229,2023-01-31,804.0,,-
12199229,2023-02-11,835.4,31.4,Incoming
12199229,2023-02-11,865.87,30.47,Incoming
12233762,2023-01-31,386.05,,-
12233762,2023-02-05,501.02,114.97,Incoming
12233762,2023-02-06,603.37,102.35,Incoming
12233762,2023-02-07,713.42,110.05,Incoming
12233762,2023-02-07,848.04,134.62,Incoming
12233762,2023-02-10,764.1099999999999,83.93,Outgoing
12233762,2023-02-11,1134.5099999999998,370.4,Incoming
12233762,2023-02-12,983.6499999999997,150.86,Outgoing
12233762,2023-02-14,1160.0199999999998,176.37,Incoming
12240007,2023-01-31,894.48,,-
12240007,2023-02-02,800.5,93.98,Outgoing
12240007,2023-02-04,802.94,2.44,Incoming
12240007,2023-02-05,867.35,64.41,Incoming
12240007,2023-02-05,-881.2499999999999,1748.6,Outgoing
12240007,2023-02-12,-754.1199999999999,127.13,Incoming
12240007,2023-02-13,-191.7199999999999,562.4,Incoming
12241820,2023-01-31,207.29,,-
12388837,2023-01-31,463.31,,-
12388837,2023-02-03,407.84000000000003,55.47,Outgoing
12388837,2023-02-05,591.26,183.42,Incoming
12388837,2023-02-07,525.81,65.45,Outgoing
12388837,2023-02-13,414.43999999999994,111.37,Outgoing
12388837,2023-02-14,326.8299999999999,87.61,Outgoing
12420291,2023-01-31,578.47,,-
12420291,2023-02-03,1802.27,1223.8,Incoming
12420291,2023-02-08,2598.5699999999997,796.3,Incoming
12420291,2023-02-11,2704.0299999999997,105.46,Incoming
12420291,2023-02-12,2774.08,70.05,Incoming
12423613,2023-01-31,459.18,,-
12423613,2023-02-02,2264.68,1805.5,Incoming
12423613,2023-02-04,2169.5499999999997,95.13,Outgoing
12423613,2023-02-14,2095.8399999999997,73.71,Outgoing
12440230,2023-01-31,842.67,,-
12440230,2023-02-07,826.4,16.27,Outgoing
12440230,2023-02-07,1023.52,197.12,Incoming
12440230,2023-02-14,1198.58,175.06,Incoming
12493067,2023-01-31,404.61,,-
12493067,2023-02-03,318.12,86.49,Outgoing
12493067,2023-02-06,203.38,114.74,Outgoing
12493067,2023-02-08,308.7,105.32,Incoming
12493067,2023-02-13,401.74,93.04,Incoming
12493067,2023-02-14,356.78000000000003,44.96,Outgoing
12494185,2023-01-31,762.16,,-
12494185,2023-02-04,859.42,97.26,Incoming
12494185,2023-02-04,788.03,71.39,Outgoing
12494185,2023-02-07,905.3499999999999,117.32,Incoming
12494185,2023-02-07,1002.6399999999999,97.29,Incoming
12499656,2023-01-31,96.27,,-
12499656,2023-02-01,21.179999999999993,75.09,Outgoing
12499656,2023-02-01,-147.66000000000003,168.84,Outgoing
12499656,2023-02-02,-288.23,140.57,Outgoing
12499656,2023-02-03,-176.88000000000002,111.35,Incoming
12499656,2023-02-05,-324.63,147.75,Outgoing
12499656,2023-02-06,-236.41,88.22,Incoming
12499656,2023-02-07,-197.79,38.62,Incoming
12499656,2023-02-10,-350.71,152.92,Outgoing
12499656,2023-02-13,-449.04999999999995,98.34,Outgoing
12499656,2023-02-14,-292.78,156.27,Incoming
12560453,2023-01-31,85.03,,-
12560453,2023-02-01,-62.56999999999999,147.6,Outgoing
12560453,2023-02-05,-133.89999999999998,71.33,Outgoing
12560453,2023-02-05,-285.91999999999996,152.02,Outgoing
12560453,2023-02-08,-333.49999999999994,47.58,Outgoing
12560453,2023-02-08,-277.78999999999996,55.71,Incoming
12560453,2023-02-13,-228.73999999999995,49.05,Incoming
12583269,2023-01-31,910.46,,-
12583269,2023-02-02,785.0,125.46,Outgoing
12583269,2023-02-03,903.33,118.33,Incoming
12583269,2023-02-04,1032.44,129.11,Incoming
12583269,2023-02-05,951.5500000000001,80.89,Outgoing
12583269,2023-02-14,888.21,63.34,Outgoing
12666385,2023-01-31,554.24,,-
12666385,2023-02-01,447.78000000000003,106.46,Outgoing
12666385,2023-02-01,201.64000000000004,246.14,Outgoing
12666385,2023-02-04,-1392.1599999999999,1593.8,Outgoing
12666385,2023-02-12,-1541.7299999999998,149.57,Outgoing
12680102,2023-01-31,674.64,,-
12680102,2023-02-05,716.29,41.65,Incoming
12680102,2023-02-08,113.28999999999996,603.0,Outgoing
12680102,2023-02-09,210.57999999999998,97.29,Incoming
12680102,2023-02-11,1221.18,1010.6,Incoming
12680102,2023-02-12,1127.15,94.03,Outgoing
12680102,2023-02-13,1978.8500000000001,851.7,Incoming
12725274,2023-01-31,26.19,,-
12725274,2023-02-01,-141.66,167.85,Outgoing
12725274,2023-02-04,-266.77,125.11,Outgoing
12725274,2023-02-05,-208.48999999999998,58.28,Incoming
12725274,2023-02-14,-621.29,412.8,Outgoing
12725274,2023-02-14,-458.39,162.9,Incoming
12859818,2023-01-31,151.06,,-
12859818,2023-02-01,61.84,89.22,Outgoing
12859818,2023-02-03,191.22,129.38,Incoming
12859818,2023-02-04,301.52,110.3,Incoming
12859818,2023-02-04,382.53,81.01,Incoming
12859818,2023-02-07,488.77,106.24,Incoming
12859818,2023-02-10,525.68,36.91,Incoming
12859818,2023-02-10,657.06,131.38,Incoming
12859818,2023-02-13,860.43,203.37,Incoming
12859818,2023-02-14,835.54,24.89,Outgoing
12899540,2023-01-31,957.2,,-
12899540,2023-02-01,1040.55,83.35,Incoming
12899540,2023-02-04,915.3,125.25,Outgoing
12899540,2023-02-06,993.77,78.47,Incoming
12899540,2023-02-06,834.73,159.04,Outgoing
12899540,2023-02-10,919.76,85.03,Incoming
12964138,2023-01-31,557.04,,-
12964138,2023-02-01,455.41999999999996,101.62,Outgoing
12964138,2023-02-01,510.90999999999997,55.49,Incoming
12964138,2023-02-06,406.90999999999997,104.0,Outgoing
12964138,2023-02-13,764.21,357.3,Incoming
12985543,2023-01-31,402.94,,-
12985543,2023-02-01,543.21,140.27,Incoming
12985543,2023-02-07,642.72,99.51,Incoming
12985543,2023-02-09,524.3100000000001,118.41,Outgoing
12985543,2023-02-11,467.01000000000005,57.3,Outgoing
12985543,2023-02-13,529.1400000000001,62.13,Incoming
13058003,2023-01-31,218.0,,-
13058003,2023-02-02,253.9,35.9,Incoming
13058003,2023-02-09,1500.3000000000002,1246.4,Incoming
13058003,2023-02-11,1596.66,96.36,Incoming
13058003,2023-02-13,1031.06,565.6,Outgoing
13076932,2023-01-31,419.47,,-
13076932,2023-02-02,544.9300000000001,125.46,Incoming
13076932,2023-02-08,639.84,94.91,Incoming
13076932,2023-02-11,493.81000000000006,146.03,Outgoing
13076932,2023-02-13,357.09000000000003,136.72,Outgoing
13117442,2023-01-31,799.69,,-
13117442,2023-02-02,846.0,46.31,Incoming
13117442,2023-02-05,1010.35,164.35,Incoming
13117442,2023-02-05,908.51,101.84,Outgoing
13117442,2023-02-05,848.71,59.8,Outgoing
13117442,2023-02-08,958.4300000000001,109.72,Incoming
13117442,2023-02-11,-870.47,1828.9,Outgoing
13117442,2023-02-12,-738.19,132.28,Incoming
13167285,2023-01-31,301.93,,-
13167285,2023-02-01,501.92,199.99,Incoming
13167285,2023-02-01,505.81,3.89,Incoming
13167285,2023-02-03,1035.41,529.6,Incoming
13167285,2023-02-03,895.8100000000001,139.6,Outgoing
13167285,2023-02-05,917.48,21.67,Incoming
13167285,2023-02-06,712.62,204.86,Outgoing
13167285,2023-02-07,790.82,78.2,Incoming
13167285,2023-02-09,810.9200000000001,20.1,Incoming
13167285,2023-02-13,910.46,99.54,Incoming
13167285,2023-02-13,1047.3600000000001,136.9,Incoming
13167285,2023-02-14,1008.4400000000002,38.92,Outgoing
13176075,2023-01-31,67.3,,-
13176075,2023-02-04,-60.66,127.96,Outgoing
13176075,2023-02-08,107.11000000000001,167.77,Incoming
13176075,2023-02-12,256.38,149.27,Incoming
13182613,2023-01-31,384.42,,-
13182613,2023-02-05,164.42000000000002,220.0,Outgoing
13182613,2023-02-06,100.93,63.49,Outgoing
13182613,2023-02-08,214.39,113.46,Incoming
13182613,2023-02-09,158.51,55.88,Outgoing
13182613,2023-02-09,237.95999999999998,79.45,Incoming
13197335,2023-01-31,625.71,,-
13197335,2023-02-01,539.88,85.83,Outgoing
13197335,2023-02-01,441.43,98.45,Outgoing
13197335,2023-02-02,534.9300000000001,93.5,Incoming
13197335,2023-02-02,434.32000000000005,100.61,Outgoing
13197335,2023-02-08,354.46000000000004,79.86,Outgoing
13197335,2023-02-09,-689.3399999999999,1043.8,Outgoing
13197335,2023-02-10,-2501.84,1812.5,Outgoing
13197335,2023-02-11,-2286.01,215.83,Incoming
13267945,2023-01-31,299.77,,-
13267945,2023-02-03,197.42,102.35,Outgoing
13267945,2023-02-04,-882.7800000000001,1080.2,Outgoing
13267945,2023-02-07,-964.5300000000001,81.75,Outgoing
13267945,2023-02-08,-1119.13,154.6,Outgoing
13267945,2023-02-10,-1190.24,71.11,Outgoing
13274987,2023-01-31,902.06,,-
13274987,2023-02-01,935.5699999999999,33.51,Incoming
13274987,2023-02-03,988.9999999999999,53.43,Incoming
13274987,2023-02-03,1100.04,111.04,Incoming
13274987,2023-02-04,1193.82,93.78,Incoming
13274987,2023-02-05,1092.6599999999999,101.16,Outgoing
13274987,2023-02-08,-197.5400000000002,1290.2,Outgoing
13274987,2023-02-12,-80.06000000000019,117.48,Incoming
13274987,2023-02-12,-198.6700000000002,118.61,Outgoing
13277127,2023-01-31,793.22,,-
13277127,2023-02-03,775.96,17.26,Outgoing
13277127,2023-02-05,793.89,17.93,Incoming
13277127,2023-02-06,1831.19,1037.3,Incoming
13277127,2023-02-08,1579.29,251.9,Outgoing
13277127,2023-02-08,865.0899999999999,714.2,Outgoing
13322659,2023-01-31,690.27,,-
13322659,2023-02-01,844.17,153.9,Incoming
13322659,2023-02-02,989.4399999999999,145.27,Incoming
13322659,2023-02-04,865.9499999999999,123.49,Outgoing
13322659,2023-02-05,829.18,36.77,Outgoing
13322659,2023-02-05,883.0999999999999,53.92,Incoming
13322659,2023-02-09,968.8999999999999,85.8,Incoming
13322659,2023-02-09,1075.2799999999997,106.38,Incoming
13322659,2023-02-14,1188.7399999999998,113.46,Incoming
13388069,2023-01-31,13.45,,-
13388069,2023-02-07,-121.54,134.99,Outgoing
13388069,2023-02-08,-149.07,27.53,Outgoing
13388069,2023-02-12,-79.08,69.99,Incoming
13426667,2023-01-31,70.47,,-
13426667,2023-02-05,192.17000000000002,121.7,Incoming
13426667,2023-02-08,159.73000000000002,32.44,Outgoing
13426667,2023-02-12,-1064.87,1224.6,Outgoing
13426667,2023-02-13,-162.8699999999999,902.0,Incoming
13459523,2023-01-31,814.31,,-
13459523,2023-02-03,678.7199999999999,135.59,Outgoing
13459523,2023-02-03,1630.7199999999998,952.0,Incoming
13459523,2023-02-06,1802.3899999999999,171.67,Incoming
13459523,2023-02-07,1745.08,57.31,Outgoing
13459523,2023-02-08,846.8799999999999,898.2,Outgoing
13459523,2023-02-10,680.3399999999999,166.54,Outgoing
13459523,2023-02-10,812.6899999999999,132.35,Incoming
13459523,2023-02-13,649.77,162.92,Outgoing
13474543,2023-01-31,438.36,,-
13474543,2023-02-01,317.44,120.92,Outgoing
13474543,2023-02-05,425.31,107.87,Incoming
13474543,2023-02-06,337.98,87.33,Outgoing
13474543,2023-02-09,73.38,264.6,Outgoing
13474543,2023-02-14,-85.70000000000002,159.08,Outgoing
13474543,2023-02-14,-162.53000000000003,76.83,Outgoing
13537427,2023-01-31,556.98,,-
13537427,2023-02-01,504.42,52.56,Outgoing
13537427,2023-02-07,339.72,164.7,Outgoing
13537427,2023-02-11,93.30000000000004,246.42,Outgoing
13537427,2023-02-12,265.43000000000006,172.13,Incoming
13551717,2023-01-31,26.95,,-
13551717,2023-02-01,1387.95,1361.0,Incoming
13551717,2023-02-05,2015.0500000000002,627.1,Incoming
13551717,2023-02-11,2057.9,42.85,Incoming
13551717,2023-02-14,2173.2200000000003,115.32,Incoming
13558846,2023-01-31,598.45,,-
13558846,2023-02-01,548.12,50.33,Outgoing
13558846,2023-02-01,642.1800000000001,94.06,Incoming
13558846,2023-02-04,494.1,148.08,Outgoing
13558846,2023-02-05,642.5600000000001,148.46,Incoming
13558846,2023-02-09,757.6600000000001,115.1,Incoming
13558846,2023-02-13,869.8400000000001,112.18,Incoming
13563384,2023-01-31,952.65,,-
13563384,2023-02-02,912.9,39.75,Outgoing
13563384,2023-02-11,858.62,54.28,Outgoing
13563384,2023-02-12,788.57,70.05,Outgoing
13563384,2023-02-14,1648.67,860.1,Incoming
13584908,2023-01-31,162.0,,-
13584908,2023-02-02,237.16,75.16,Incoming
13584908,2023-02-05,322.21,85.05,Incoming
13584908,2023-02-10,186.99999999999997,135.21,Outgoing
13584908,2023-02-10,268.42999999999995,81.43,Incoming
13610259,2023-01-31,587.73,,-
13610259,2023-02-09,554.01,33.72,Outgoing
13610259,2023-02-10,-101.78999999999996,655.8,Outgoing
13610259,2023-02-11,-192.81999999999996,91.03,Outgoing
13610259,2023-02-12,-92.07999999999997,100.74,Incoming
13687711,2023-01-31,757.76,,-
13687711,2023-02-02,832.87,75.11,Incoming
13687711,2023-02-04,967.98,135.11,Incoming
13687711,2023-02-11,1041.59,73.61,Incoming
13687711,2023-02-13,307.28999999999996,734.3,Outgoing
13687711,2023-02-14,384.11999999999995,76.83,Incoming
13713704,2023-01-31,1.48,,-
13713704,2023-02-02,-90.36,91.84,Outgoing
13713704,2023-02-04,94.02,184.38,Incoming
13713704,2023-02-10,-28.799999999999997,122.82,Outgoing
13713704,2023-02-10,68.23,97.03,Incoming
13713704,2023-02-11,-9.969999999999999,78.2,Outgoing
13713704,2023-02-13,4.120000000000001,14.09,Incoming
13788234,2023-01-31,302.78,,-
13788234,2023-02-06,403.37,100.59,Incoming
13788234,2023-02-07,543.74,140.37,Incoming
13788234,2023-02-07,707.54,163.8,Incoming
13788234,2023-02-08,741.18,33.64,Incoming
13788234,2023-02-10,594.15,147.03,Outgoing
13788234,2023-02-14,481.67999999999995,112.47,Outgoing
13788234,2023-02-14,391.60999999999996,90.07,Outgoing
13945841,2023-01-31,339.81,,-
13945841,2023-02-01,-133.89,473.7,Outgoing
13945841,2023-02-14,-176.91,43.02,Outgoing
13965360,2023-01-31,299.46,,-
13965360,2023-02-11,1954.76,1655.3,Incoming
13997603,2023-01-31,516.79,,-
13997603,2023-02-03,482.06999999999994,34.72,Outgoing
13997603,2023-02-07,429.5199999999999,52.55,Outgoing
13997603,2023-02-07,-358.78000000000003,788.3,Outgoing
13997603,2023-02-10,-288.90000000000003,69.88,Incoming
13997603,2023-02-10,-133.62000000000003,155.28,Incoming
14000447,2023-01-31,443.94,,-
14000447,2023-02-01,346.15,97.79,Outgoing
14000447,2023-02-06,500.56999999999994,154.42,Incoming
14000447,2023-02-09,575.55,74.98,Incoming
14000447,2023-02-10,548.68,26.87,Outgoing
14000447,2023-02-13,603.9399999999999,55.26,Incoming
14000447,2023-02-13,456.27,147.67,Outgoing
14014401,2023-01-31,554.46,,-
14014401,2023-02-06,368.73,185.73,Outgoing
14014401,2023-02-08,328.65000000000003,40.08,Outgoing
14014401,2023-02-09,1877.75,1549.1,Incoming
14014401,2023-02-10,1804.59,73.16,Outgoing
14039438,2023-01-31,94.52,,-
14039438,2023-02-02,-154.18,248.7,Outgoing
14039438,2023-02-03,-271.35,117.17,Outgoing
14039438,2023-02-05,-306.65000000000003,35.3,Outgoing
14039438,2023-02-06,-150.77000000000004,155.88,Incoming
14039438,2023-02-09,-292.1700000000001,141.4,Outgoing
14045416,2023-01-31,265.63,,-
14045416,2023-02-01,319.09,53.46,Incoming
14045416,2023-02-02,166.14,152.95,Outgoing
14045416,2023-02-03,98.78999999999999,67.35,Outgoing
14045416,2023-02-03,187.82,89.03,Incoming
14045416,2023-02-08,230.7,42.88,Incoming
14052052,2023-01-31,915.74,,-
14052052,2023-02-05,1005.26,89.52,Incoming
14052052,2023-02-08,1197.76,192.5,Incoming
14052052,2023-02-09,1710.06,512.3,Incoming
14052052,2023-02-09,2376.46,666.4,Incoming
14052052,2023-02-12,2258.91,117.55,Outgoing
14052052,2023-02-14,2396.64,137.73,Incoming
14086187,2023-01-31,340.59,,-
14086187,2023-02-02,-210.61000000000007,551.2,Outgoing
14086187,2023-02-03,-376.74000000000007,166.13,Outgoing
14086187,2023-02-04,-523.0300000000001,146.29,Outgoing
14086187,2023-02-05,-424.8300000000001,98.2,Incoming
14086187,2023-02-06,-560.6000000000001,135.77,Outgoing
14086187,2023-02-08,-518.0400000000002,42.56,Incoming
14086187,2023-02-08,-576.9900000000002,58.95,Outgoing
14103210,2023-01-31,369.01,,-
14103210,2023-02-04,480.89,111.88,Incoming
14103210,2023-02-06,1625.3899999999999,1144.5,Incoming
14103210,2023-02-06,1626.53,1.14,Incoming
14103210,2023-02-08,1510.1599999999999,116.37,Outgoing
14103210,2023-02-09,1516.35,6.19,Incoming
14103210,2023-02-11,1667.52,151.17,Incoming
14103210,2023-02-11,1537.33,130.19,Outgoing
14103210,2023-02-13,130.62999999999988,1406.7,Outgoing
14136082,2023-01-31,219.84,,-
14136082,2023-02-01,137.66,82.18,Outgoing
14136082,2023-02-02,-389.14,526.8,Outgoing
14136082,2023-02-03,-479.07,89.93,Outgoing
14136082,2023-02-07,-528.83,49.76,Outgoing
14136082,2023-02-09,-654.46,125.63,Outgoing
14136082,2023-02-11,-485.13,169.33,Incoming
14136082,2023-02-11,-445.55,39.58,Incoming
14136082,2023-02-12,-797.1500000000001,351.6,Outgoing
14136082,2023-02-14,-937.95,140.8,Outgoing
14144267,2023-01-31,97.69,,-
14144267,2023-02-06,53.22,44.47,Outgoing
14144267,2023-02-08,-60.900000000000006,114.12,Outgoing
14144267,2023-02-09,-150.33,89.43,Outgoing
14183437,2023-01-31,779.47,,-
14183437,2023-02-02,874.5500000000001,95.08,Incoming
14183437,2023-02-02,844.5400000000001,30.01,Outgoing
14183437,2023-02-03,745.47,99.07,Outgoing
14183437,2023-02-10,-1230.1299999999999,1975.6,Outgoing
14183437,2023-02-11,-1273.3,43.17,Outgoing
14183437,2023-02-11,-1182.45,90.85,Incoming
14183437,2023-02-14,-1302.51,120.06,Outgoing
14253152,2023-01-31,43.85,,-
14253152,2023-02-03,-37.43,81.28,Outgoing
14253152,2023-02-04,73.69999999999999,111.13,Incoming
14253152,2023-02-06,-102.83000000000001,176.53,Outgoing
14253152,2023-02-08,-317.97,215.14,Outgoing
14253152,2023-02-09,-160.84000000000003,157.13,Incoming
14253152,2023-02-11,-30.410000000000025,130.43,Incoming
14253152,2023-02-14,933.0899999999999,963.5,Incoming
14253152,2023-02-14,832.93,100.16,Outgoing
14337606,2023-01-31,561.8,,-
14337606,2023-02-04,615.5999999999999,53.8,Incoming
14337606,2023-02-04,695.2199999999999,79.62,Incoming
14337606,2023-02-06,2487.92,1792.7,Incoming
14337606,2023-02-08,2648.91,160.99,Incoming
14337606,2023-02-09,2807.52,158.61,Incoming
14337606,2023-02-11,2978.24,170.72,Incoming
14337606,2023-02-11,2802.5499999999997,175.69,Outgoing
14337606,2023-02-12,2934.58,132.03,Incoming
14337606,2023-02-14,2858.09,76.49,Outgoing
14355869,2023-01-31,329.16,,-
14355869,2023-02-01,1381.76,1052.6,Incoming
14355869,2023-02-03,1258.37,123.39,Outgoing
14355869,2023-02-04,1773.9699999999998,515.6,Incoming
14355869,2023-02-12,1793.9299999999998,19.96,Incoming
14397662,2023-01-31,363.51,,-
14397662,2023-02-04,301.63,61.88,Outgoing
14397662,2023-02-08,-1499.17,1800.8,Outgoing
14397662,2023-02-08,-1536.8600000000001,37.69,Outgoing
14397662,2023-02-08,-1590.97,54.11,Outgoing
14397662,2023-02-08,-1717.08,126.11,Outgoing
14397662,2023-02-11,-1642.57,74.51,Incoming
14421453,2023-01-31,813.76,,-
14421453,2023-02-01,663.38,150.38,Outgoing
